,Unnamed: 0,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,salary_0.0,salary_1.0,salary_2.0,job_0.0,job_1.0,job_2.0,job_3.0,job_4.0,job_5.0,job_6.0,job_7.0,job_8.0,job_9.0
3237,14812.555854033957,0.569483110159921,5.053806456814317,235.78412169595777,1.4768844755230615,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4424,5369.6541418773795,0.6856414119615827,7.216648209451586,49.68915378683886,3.635465452079794,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10270,10969.835523557596,0.7985174107627205,3.086683125084635,277.4207139453068,1.6557709019192184,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8588,24288.90057071708,1.0646671641581122,3.3977802982993714,225.18251809447827,3.4952110757049075,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2257,4456.108310372281,0.7402043377768662,2.419547061770243,141.49294623916342,1.2254427540158745,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4072,6888.371422621043,0.5963547504741543,4.308146991051465,318.80528086411306,2.2194680094894856,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5574,7285.651677829847,0.6355635191605211,6.807710117741509,216.74904995759778,4.913585566192453,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9083,10220.540789916604,0.872453298984862,4.065950555911326,181.37273085102692,1.3092463685605755,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14267,19007.492611080605,0.8700438702410356,8.885547752403383,161.35168329537663,4.654350988975519,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5355,3789.152689705875,1.0655758094685839,3.06652480151984,251.71495092948913,6.014369357972158,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8418,9481.738494665171,0.6198075594736632,3.0273426522774276,270.33636141511255,0.35841377925906515,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6093,5449.715699965908,0.6285035781248028,3.6059463743757325,149.62391508261027,5.788694769026062,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7935,2495.2297054143464,0.7783293440271585,2.784338982244602,253.755896453569,4.03633351558902,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12225,14373.597582252858,0.734123059045331,4.561976659494832,142.4609053220198,5.2377009497660305,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,1485.6236318315798,0.5619626795498397,1.7308946510722243,110.56741552766881,0.70744589413184,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12246,13443.172629022298,0.6495388488872568,4.260595218130383,138.20852337066628,3.025635145464614,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1378,2957.9472852201748,0.8419021283072978,4.825748856477677,186.8291120168113,5.64363621887117,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5672,12045.073889897827,0.7269965120038733,7.272471968512084,155.02541962093554,5.4947249979419635,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9215,10295.642456623575,0.7872547667350316,2.5991256075591433,186.92861469832178,2.9504295696968694,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2587,-5682.601848020553,0.3529150213518217,1.4193157171987032,217.23621476187213,-0.5658054368893262,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14649,11912.157954397488,0.9056188215600404,2.9929176421866597,245.86781099927225,6.175199973160961,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5621,4048.971269614858,0.6289136570910837,2.277605729561494,247.65579739155785,0.9282002055175154,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11822,14002.257262286443,0.9349386574817908,2.4615600452756423,217.80679251726605,2.780452968398347,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12340,12676.484008549947,0.8999793371555594,7.194304578437,279.8196133636101,5.363423592722902,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5842,6598.275197628209,1.029824650682521,5.0389332344057705,227.33652579747888,2.996124858164051,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7122,5215.127592859609,0.36073041573424997,5.460154143850724,223.9578990565563,4.561979542257657,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5832,5510.966101568277,0.7948899875475481,5.374159628300093,158.9835443625083,4.460140188317872,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9821,11773.049149304492,0.7110967036734099,4.601972970233419,105.76144291515692,2.3525253533656967,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4888,4309.294937104909,0.6620378145579501,5.014416914562073,195.4418125913951,2.67291053734552,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5904,3809.6223764760894,0.480075526453545,4.811909927864572,65.7031209470731,3.092528893577813,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
522,-1557.8786187029918,1.0682770375153017,6.387361253837551,277.9762176921141,3.242206398869171,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8043,10806.36646865019,0.6267755656132061,1.0979618650030185,254.8884445239192,2.023557161467435,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3607,755.8334360196054,0.8468496310820945,2.5174094140084384,180.42000228422975,3.1762163318103016,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9120,4559.935085399434,0.8174246111903655,5.810737152624218,227.27935229409667,2.030467693468966,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
234,-2266.352713757752,0.533582561067381,4.037846877456177,238.28749806932507,5.038110517554573,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3796,-1351.7363840633452,0.8978133861166573,4.562528831593401,29.57426727380792,2.5072028359997027,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6318,13805.307440122768,0.6306793307462941,4.981594397819234,206.39456014653555,3.664849890796905,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7094,6177.765609677256,0.6535925745619643,4.076350873367531,297.81866594773686,1.0990922170104653,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10202,12868.0255562544,0.4055726405758052,4.8489781866099575,196.31737719544236,3.060846739409963,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1948,6400.494905767113,0.18036926439879108,2.447163836027929,167.02506240400322,4.389628424318311,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6361,-8523.609973309223,0.6028248708738423,8.44066573390649,261.953311189982,1.5503762377634651,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14107,13052.875703855549,0.9895455177741809,1.7170589329324255,218.15660790798222,7.454250726012754,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12797,9833.202315330444,0.8706643997989969,2.9632998001553768,278.5973216442565,1.7946400832087597,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6091,2381.348164638988,0.4483182384620567,3.166653157097345,223.4860866106324,2.0246292159447643,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13636,13082.169418595666,0.2877130605283001,3.3194348000850087,188.1873198575536,4.225690443798387,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2224,559.2837364390584,0.20015236889857013,2.468890838022994,97.95747446420756,7.120751844798596,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9298,3247.1856446663733,0.47663120146160376,3.060771445049717,162.8777150959608,0.7582002519165816,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13572,15683.21048456765,0.5509554053780097,4.467265045742422,265.014906922866,3.8921049835366563,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9010,8056.431189536749,0.6052595316927599,5.615480410326458,232.6512333820913,2.770994502935297,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5571,4474.791519341215,0.9311085125916387,5.062583978922071,298.60513231050237,1.3416147052000476,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4523,6863.8725727584115,0.7724720444821034,5.937181133403021,164.51436642736763,0.48382087742613544,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5793,7843.951535123731,0.6706764265208932,3.0244840981192076,203.1500215886678,0.9324592959994753,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13183,13070.945627025785,0.6915209688360655,4.699070106964741,246.40516826735154,8.582928383251323,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5738,-1336.1072353893496,0.6155540158608634,3.2127938430388974,183.79650969575675,4.0530059738709,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2624,1609.7605765411458,0.5961475665212541,3.3200349232242434,206.59305044147916,1.1905152808036785,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4728,3918.1864277101713,0.5888856800218424,3.0558782379532228,99.26229720548432,4.2630971610821495,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7818,2758.5946460727873,0.9202108521705619,4.124726995158641,329.0536335084678,6.994161388782796,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8859,9292.272780810288,0.89434360121707,5.137689143009522,142.56911481465272,3.1432838938677965,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14875,13973.611561787915,0.5057944815483231,2.7549406414000557,156.4937762550368,5.164960532327434,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13683,14835.377537062035,0.5003028257341249,4.685064212206978,176.86983925056404,3.025892603856672,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9080,8748.76162379061,0.6257880149998428,2.6687493686902566,271.1037173455987,5.8558525780709125,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11141,15907.843800679544,0.6328362039557272,3.960991560490522,193.0148510566175,2.8877266382432096,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2437,-626.9045968380301,0.9978738275345195,2.224342850699279,189.51837287530904,1.9939504862438757,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6056,2371.3153322898957,0.5388341389039021,2.0232288476920344,130.0626515892722,2.8960406655790516,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9009,9172.702155807534,0.8731514088664892,1.8200029736966123,158.97684989251442,3.9923633048380727,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6352,6935.99485670561,1.009259796542245,6.596908775163931,238.33158610316468,1.8781457498417475,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10533,9526.5172773472,0.6530658192555043,5.867512729373523,277.9529399558102,2.0612181727534913,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3167,6879.458407597858,0.4613961396892393,2.633180168859821,195.50545666099026,0.8897162394658995,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1809,3333.0524770275424,0.9289921172419334,5.997745774626181,264.41912578246956,4.4132276925011205,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12130,11642.38596573351,0.5820339139539572,6.020032857861421,286.1309067503007,6.131770919985524,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7161,6495.9789400786585,0.42535321593623376,5.922679681970002,87.7418275147412,3.0328493974523476,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9456,4809.1579456647905,0.7714334022622846,3.640324932038837,96.18832822810822,1.985708910582848,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5086,4470.414265931474,0.38500133842732776,4.04342917953992,109.84642386329735,7.951647922012434,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12073,12106.571001361714,0.9677605665540578,7.022437799105848,365.90028776330223,2.900655395798876,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7016,7679.688325374528,0.7364025893705359,2.0500924588869203,111.01768180099805,1.227290077179742,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11673,10093.888190144025,0.6458476003744361,1.8027930838270343,184.2255489615958,2.9302179154900596,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4945,2384.8487493085167,1.0260575932720448,2.3745085459422426,242.19981533757962,8.915665228433781,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6046,4751.047501998444,0.5831237005849138,3.819435809885503,263.15911083691316,1.9939248441789448,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12555,11775.474600621697,0.7558657097654657,6.632859874508652,301.67968824003054,5.976711368005226,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13898,9717.370614073756,0.7903666367885107,4.630394617168615,222.2751175951707,1.9723936458633808,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6919,5365.001369846574,0.4800401872471066,3.203509261298733,151.85182079144542,3.5821007092294446,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5590,5382.387047956072,0.7623685155702801,5.547736149945699,151.72400454838538,4.8054215569190335,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7226,8734.85779496779,0.33630872269621626,-0.04168830140153634,268.23286680056634,1.7758645276269562,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1228,3545.112071737517,0.7086231032251185,7.038210011657395,278.37282673482275,4.494504217727272,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11542,7799.894637699568,0.6588921787874568,5.210874250578488,217.7439152489394,6.9570770187530755,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6846,6589.805440272196,0.7945397030956126,3.3948569076746287,188.5590042737074,3.026384281583581,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8244,6347.992801345843,0.6860559006903,0.6753394713136363,358.7741395910379,2.4373947875464252,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11588,15475.657080605444,0.8407407824544056,5.311689547745874,231.2515092649415,7.232746353702506,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6555,6903.909406773405,0.7950391742651732,6.221324203575609,147.45557462693364,6.149991368972896,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
159,-1591.0273197960246,0.4706757045458448,0.4783715459115798,116.54432315080044,4.1513996941993065,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8851,6002.750068412738,0.9731509173720599,3.4594487640429823,214.75855707552665,6.927379865399729,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9779,9686.975454688387,0.5368924849902252,3.290301182626827,269.2748831676804,-3.587847439749668,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1589,-5120.478602359996,0.9334456469528931,5.30543671342999,314.68263105471686,4.412440721590837,0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14763,13312.351476086003,0.7113257772487939,3.7637323319160583,238.2909040873807,4.00793360084648,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14235,14052.643008961286,0.6122193012018987,0.517234110830677,199.41147412026066,2.2201793085146195,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14212,14888.369280457488,0.8671049951323071,5.42216108533899,271.82469462682053,5.919151839823398,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14006,13874.28792830094,0.6232406010890379,2.323013106944087,298.97773086825924,2.4735978328420742,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6687,1022.7490054797518,0.4329734733063164,4.326257644331867,160.29532745874153,4.206108698612165,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14021,4219.1545419088925,0.9227061153038881,5.0564785227926405,195.16280763872211,4.878339307758803,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11269,9921.107239452827,0.9875745591896907,5.4551075458450535,233.01789610576384,2.0586943513130267,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10576,6159.358094300091,0.6013196132296595,4.209057454443201,139.07088003595618,1.5226439289302878,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14428,15062.302738475342,0.9528273990522975,4.915722197357659,266.48234596465267,4.984587591756347,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7480,7356.427333715499,0.4382438845384694,12.780491126904616,340.48631712913885,2.7648437681279647,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13901,16629.409009032755,0.27197732343425635,4.478086363756533,226.05547628046844,3.0818158489468024,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1556,-3312.548367380089,0.13633553876500099,2.51194188898589,3.395146545072663,3.0590339577256667,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2828,2875.9117425228083,0.27836695171702275,4.226765594683569,190.4215578411515,3.760166904243125,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
436,2319.972568503661,1.0375313044749155,7.623923998609645,260.2967775179224,5.0635394825829865,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5789,5098.238395119298,1.0324712477175257,4.021065509596216,295.7587949513696,5.597627718345221,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12223,12204.072834720333,0.6652148269678879,2.135188224961929,240.40787345855375,7.512618328452478,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588,7593.766517538989,0.7436505271995986,5.772867401143914,243.44446245606747,3.887604244954498,0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7398,6916.407558148325,0.7520564893454578,3.9442195706493686,203.9550543104125,1.8561756290223506,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2780,4308.299431502956,0.6571924769688733,4.971654805861688,228.8890604122936,1.2586919388778224,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13477,14725.28349611815,0.7092911783203254,5.790656681396815,314.7739354001636,2.2705337369212777,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9242,-3312.265297630418,0.5204273056208267,4.010415810879566,273.3519621414653,1.878622504714924,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5686,7338.838601559923,0.6596022438624731,4.239013129303989,233.10688397126728,1.898188305126387,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3965,4566.403664044884,1.2364032408675345,5.263069031417661,10.965432034438123,4.2503067934488,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4727,4890.517189004641,1.10375531499023,3.5635056528674127,115.59489111185304,2.8485033039667407,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9165,2219.3207181362814,0.7773928573393134,4.2727811871960215,217.86555521418194,2.382051701851932,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1238,-1496.0717099999788,1.3083207617151527,6.627329359486321,285.3276145003756,3.385973389733274,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2951,305.8436109268255,0.6772992356917455,0.12116485797839616,151.92499301126549,0.6818325988833771,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10534,12010.355149054789,0.4673464652906621,7.421077684350307,282.2364257986547,2.0897766092288936,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14648,15574.619181285487,0.6236936116608189,3.7433860788230264,160.1231759016848,2.9279958650631572,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11576,5954.529665110544,0.6243226212548639,4.67594266185595,262.1961499857242,7.4294930455731105,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14745,14022.743717013755,0.7380265842214251,7.2729697873915455,260.39585627040265,5.245011801628823,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1497,168.97234640968077,0.6357159150969577,1.999156035909733,57.4023042579834,4.152308681086632,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6465,4070.7299046379985,0.6755831581074504,3.234680046499981,181.13799417136465,1.0848678632339812,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7355,10914.864699628797,1.1045844797560413,5.541120087024741,279.8426623051735,9.071026266398764,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7823,5793.350188542952,0.9212475786674226,3.3272885402616534,134.63961147847633,1.4079937290913769,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7547,1851.2056190176772,0.8972477548682287,4.292669493710157,127.84518804710727,3.391518966915123,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7913,7829.178770408289,0.46948484323086903,4.387640525936631,184.34272361279255,7.58988094702018,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10614,11920.756126531847,1.0804334462406107,1.6847434260312888,208.74387224858137,1.6997556871673856,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12840,11039.744916981093,0.5073571693607625,6.3505057285672155,301.16360539128107,1.4101226406287684,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5185,6272.753885699769,0.7338038666781576,4.0744809033822875,224.22160403196492,3.3882563533877033,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5647,2188.00463597872,0.5821033629320526,6.505400406409626,-31.116209164671005,5.785535618880879,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
