,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,salary_categorized
52,-0.0502812592412,0.354905297389,0.031134336138,0.15735953563,0.100075289589,0,1,0,0
9964,0.213951729751,0.570545741591,0.688863890071,0.290476615594,0.00320435460472,1,0,0,0
6263,0.866411245951,0.468128329255,0.312014762085,0.397529361512,0.35314015145,0,0,0,0
1445,0.664232541917,0.700239456021,0.601270424086,1.07580041704,0.312316520119,0,1,0,0
9842,0.329204393335,1.32529344226,0.228057220026,0.321464540798,0.247661954201,0,0,0,0
11592,1.04430262105,0.582408558829,0.271662483317,0.0661267221251,0.561757898088,0,0,0,0
1695,1.27088587451,0.815284450419,0.730166300777,0.957003517044,0.65811510026,0,1,0,0
1574,0.0389118999515,0.241400713275,0.114425459582,0.267620749652,0.00684911831941,0,1,0,0
13609,0.885165569965,0.42838202891,0.491315622064,0.519770471857,0.220260475091,1,0,0,0
4405,0.768565141748,0.63319276769,0.366791108539,0.714089827073,0.117844823504,1,0,0,0
1630,0.104901021096,1.24341990676,1.18821299723,0.53926841916,0.179734730682,0,1,0,0
12606,0.413897235123,0.28307141818,0.117588594699,0.123256596102,0.190391335024,0,1,0,0
1881,0.180845427006,0.13280803689,-0.0522028756882,-0.0721009940847,0.216298669494,0,1,0,0
5074,0.594572886048,0.134728520362,-0.102354512326,0.48884623193,0.176273132514,0,0,0,0
5509,0.954812327077,0.818338851433,0.412121958503,0.0429944638656,-0.0149206101171,1,0,0,0
13239,0.581345427601,0.883677650528,0.53556160686,0.320493591237,-0.0576984985237,0,0,0,0
10151,0.595794475631,0.582199830622,0.041629024011,0.613798561216,-0.120717860777,0,0,0,0
9040,0.857523068729,0.290914893503,0.407215963552,0.969415420282,-0.00330795733812,1,0,0,0
10645,0.824223541115,0.547547967889,0.589322943249,0.833342993504,-0.145418180866,1,0,0,0
13486,0.737878599531,0.266267724994,0.0986395826964,0.525194517756,0.232588401658,0,0,1,0
186,0.0503523888063,1.19013310872,0.739401380927,1.39620051038,0.193173904027,0,1,0,0
5558,0.189903404254,1.10953095232,0.411625744795,0.00632825442324,0.0462812266426,0,0,0,0
7185,0.531209577986,0.327966590856,0.22940610044,0.794139029343,-0.0090548424451,0,0,0,0
13872,0.628749560014,0.573414446312,0.928977855331,0.20943077448,1.121095794,0,0,0,0
11508,0.551296155428,0.391331735247,0.404750921782,0.387459133341,0.805559197169,0,0,0,0
6587,0.734071753599,0.688361489133,0.764896112262,0.469067218787,0.263003820427,0,0,0,0
1234,0.697687522604,0.40595490132,-0.110220314431,0.488687836083,0.24409967952,0,1,0,0
14728,0.0829724669109,0.577620992503,1.09860401955,1.03322665112,0.376743147225,0,1,0,0
3915,0.189119450877,0.337706453648,0.81062806662,0.507959931941,0.444610476838,0,0,0,0
446,0.14436000152,0.0654036704209,0.0525571570702,0.22855558648,-0.0554951784192,0,1,0,0
844,0.427728840086,0.429570105183,-0.026789946499,0.229104805626,-0.0522810930473,0,1,0,0
5201,0.17096775192,0.729463119248,0.0967387430237,0.435229540747,-0.313064310768,0,0,0,0
13191,0.817788692771,0.293713271366,0.827733241055,0.793389760342,0.0032044475564,0,0,0,0
11553,1.04507522885,0.861079421639,0.232777369688,0.588594597223,0.133473185145,0,0,0,0
2440,0.82006775873,0.528932770982,0.172134081024,0.514314094009,0.161034140036,0,0,0,0
3103,1.04499869503,0.740853778818,0.822863274555,0.51912374043,0.0875757835672,0,0,0,0
7692,0.174350294023,1.12047015537,0.391750931402,0.747378889262,0.0455660313573,0,0,0,0
4774,0.156640588211,0.326984632892,-0.257297921874,0.226239005434,-0.0203950785487,0,0,0,0
6974,0.510000317632,0.112163980063,0.313809248484,0.0155148040854,0.0675689918641,0,0,0,0
6094,0.249431418539,0.44413721995,0.612229806525,0.404072831239,0.0996166165331,0,0,0,0
9486,0.714180833696,0.635827853048,0.0871097902058,0.326582838571,0.193107623755,0,0,0,0
2153,1.11300411256,0.803781817222,0.141099385659,0.331000566932,0.164436576478,0,0,0,0
5518,-0.146421583448,0.47178591256,-0.142273232432,0.966818804999,0.139773363733,1,0,1,0
12007,0.983341483815,0.343204772647,1.15934219084,0.810341442953,0.550421596008,0,1,0,0
5067,0.852065925245,0.320761399271,0.719398191268,0.271003152876,-0.0363342298288,0,0,0,0
12653,0.173401859796,0.129084677027,-0.185166760288,0.190741574955,0.162127060785,0,1,0,0
11545,-0.257244052182,0.664669135512,0.331293554876,0.509951145375,0.474969095265,1,0,0,0
12485,0.234135436594,0.208620981449,0.459504438363,0.213846957376,-0.00936717093829,0,1,0,0
776,0.00669854339988,0.864381046166,0.897117022723,0.298711394958,0.236909950012,0,1,0,0
8417,0.563858761409,0.878488535549,0.547975804657,0.476696224477,0.0941816447437,0,0,0,0
13943,0.165279865677,1.0521820452,1.1151568001,0.396569986026,0.0176195518666,1,0,0,0
6324,0.533049209889,0.255744287233,0.131358837723,0.372922925019,0.169879831476,0,0,0,0
4920,0.789412103874,0.392020441294,-0.112722065697,0.919169944122,0.163735736219,0,0,0,0
14122,0.578555477211,0.63976888679,-0.0844699566635,0.651103826913,0.129029264551,0,0,0,0
9182,0.626234436529,1.13637434337,0.785647122711,0.746005576579,0.0860128191006,1,0,0,0
14247,0.213918864498,0.171806904789,0.103770505699,0.232016727024,-0.0200546572224,0,1,0,0
10570,0.827112726844,0.205629857399,0.40401852239,0.60157219358,0.124593733489,0,0,0,0
3136,0.833424045289,0.385791199431,0.362458189356,0.314217453581,-0.372578117237,0,0,0,0
12626,0.433168134863,0.95293106876,0.27596892272,0.431379336317,0.224805619476,0,1,0,0
5462,1.03191210447,0.82437603291,0.315133256857,0.654417632959,0.405062536816,0,0,0,0
3183,0.762678533462,0.412492239097,0.497544992399,0.663347415007,0.39736562631,0,0,0,0
12446,0.338429248752,0.169977487521,0.143579163784,0.639588285854,0.261241849044,0,1,0,0
7522,0.738736561401,0.372566971624,0.821486048905,0.251233260242,-0.083564939405,1,0,0,0
11899,0.320436214825,1.05008155965,0.506340188496,0.353206780905,-0.256998866381,0,0,0,0
3199,0.194202171527,0.265867654021,0.58364763209,0.959548466316,0.441675235186,0,0,0,0
11340,0.612754493444,0.213798507537,0.173091991101,0.12343395878,0.352486175898,1,0,0,0
1289,0.448301096411,0.839950028359,0.893833082632,0.586846824319,0.262270667443,0,1,0,0
14275,0.557688892568,0.845438397992,0.80393035691,0.949860199483,0.216766581047,0,1,0,0
14318,0.719278592429,0.764165715758,-0.0736930534739,0.197852069494,0.340301885198,0,1,0,0
11147,0.204880943397,0.19249854409,1.05411278876,0.534549787204,-0.00603369460619,0,0,0,0
7542,0.681066495949,0.831378457255,0.373369951932,0.615375305132,0.134138976743,0,0,0,0
1879,0.372987723477,0.234968863981,0.226253914866,0.303708092996,0.11888103489,0,1,0,0
12733,0.316045822794,0.0412577510358,0.0533356979709,0.211757808627,0.0748920376318,0,1,0,0
13743,0.935367105541,0.696274694166,0.0573143833977,0.402118537806,0.28819865361,0,0,0,0
5457,0.76962980676,0.529908831867,0.197504818922,0.291705016179,0.131495942363,0,0,0,0
2148,0.599387633226,0.635505866595,0.206054075119,0.576850685654,0.0928096047134,0,0,0,0
4131,0.805459140798,0.539644191202,-0.345204345652,0.038681002932,0.270520967974,0,0,0,0
1036,0.405760672234,-0.707110011829,0.433315817481,0.159511432489,0.184769906675,0,1,0,0
8828,1.00218547176,0.178418939156,0.433647537575,0.83907579641,0.0442291179477,0,0,0,0
14294,0.662745828141,0.482341623249,0.30443583666,0.72202733942,0.38408410808,0,1,0,0
4134,0.913919688984,1.0019298776,-0.00453513135483,0.855968407264,0.09933632036,1,0,0,0
649,0.462796534249,0.0733886802893,-0.0529336511103,0.0952910037503,0.176370375262,0,1,0,0
9275,0.972764829093,0.354393747464,0.359034495554,0.0755619736937,0.067676471201,0,0,0,0
6711,0.335167062511,0.462189196699,0.43975406334,0.294394039708,-0.224410819287,0,0,0,0
861,-0.317624455536,0.494073993138,0.0915169154954,0.155723866423,0.100454487395,0,1,0,0
9095,-0.471425615996,0.507869226253,0.193756459408,0.458848597859,0.057206088738,1,0,0,0
191,1.0622459269,1.97546418244,0.33774253406,0.371519592596,0.0108591237754,1,1,0,0
8301,0.368403664921,-0.387356775665,0.0512124455811,0.31951558227,0.315479319668,0,0,0,0
6026,0.42068623038,0.158210309917,0.111945391192,0.106648563014,-0.169017341786,0,0,0,0
1942,0.300915691368,0.431488108747,-0.170371566876,0.077521805469,0.0785304385635,0,1,0,0
4331,0.871342765183,1.5539030848,0.541605388385,1.02449215971,0.255072804798,0,0,0,0
13283,0.802624253539,0.916657390473,0.0496452555284,0.457804232971,-0.132965924265,0,0,0,0
8775,0.673152367451,0.276309460699,0.528813727781,0.288623498619,0.156345393606,1,0,0,0
7972,0.409315270339,0.658422959942,0.390673717423,0.609211873003,0.068382680317,0,0,0,0
13070,0.831344838622,0.544893941357,0.357215985945,0.623145758839,-0.0493926463929,0,0,1,0
11210,0.455706952048,0.3637244454,0.352745431066,0.0257937934437,0.675363783725,0,0,0,0
11113,0.425088694759,0.291277604899,-0.265584540766,0.584796828267,-0.142922993279,1,0,0,0
2775,0.3060912442,0.406470586567,0.288284824225,0.379159456849,-0.203433637593,0,0,0,0
4145,0.217888178075,0.857304139331,-0.0105468493933,0.0455076101309,0.0848178213912,1,0,0,0
12905,0.804113527368,1.01410662114,0.44117482571,0.529648160197,-0.066830691902,0,0,0,0
2617,0.74910061518,-0.228356435998,0.113526037575,0.490794536547,0.138329933682,0,0,0,0
2411,0.324559511018,0.409355365305,0.377031332919,0.276415333541,0.346176745913,1,0,0,0
1094,-0.0510985233833,0.551788175471,0.651292497168,1.26985824272,0.157312295529,0,1,0,0
6065,0.910693105236,0.155270657238,0.0613858820199,0.212819160741,-0.00268113025445,0,0,0,0
1546,1.00684126319,0.53987590173,0.714625687987,0.784655960116,0.372634922257,0,1,0,0
4589,0.837144576673,0.850311392073,0.245577229472,0.676576678185,0.13161254228,0,0,0,0
6034,0.855146151542,-0.224360989582,0.347620403742,0.470149026922,-0.0559566785986,0,0,0,0
10153,1.32533879585,0.692036425038,0.0131466968993,0.54010375942,-0.0165636706939,0,0,0,0
6953,0.3367792313,0.626847727347,0.19693809545,-0.0913076160863,0.0927295443704,0,0,0,0
3135,0.550486466418,1.09313548395,0.341327757392,-0.0429344072432,-0.0252129292228,0,0,0,0
3856,0.775647707703,0.379754554344,-0.119005108884,0.0486819223812,0.307102593506,1,0,0,0
13830,0.437132032514,0.637906633262,0.787013503783,1.05154088362,0.920008610586,0,0,0,0
6419,-0.0918324052414,1.0398844516,0.831463252045,0.587251895094,0.502098066164,1,0,0,0
3805,0.588741235554,0.794029590364,0.75130789528,-0.136189193886,0.342040431667,0,0,0,0
13073,0.157793421918,1.20567016398,0.189258140282,0.484197235028,0.276735899787,0,0,0,0
9918,1.03094192261,0.673341308806,0.496269687223,0.654757959875,0.3277489019,0,0,0,0
7431,0.222349337641,0.228905609968,0.348449846717,0.133248802512,-0.113743940255,0,0,0,0
6774,0.663701473869,0.501716934026,0.68291968212,0.492847487725,-0.263264593808,0,0,0,0
13175,1.87443814865,-0.0790766005584,-0.351216801746,0.239729947024,-0.921330687266,0,0,0,0
464,0.610736874835,0.769900843272,0.639535086792,0.758927496335,0.349415524272,0,1,0,0
1257,0.962122574115,0.718228840779,0.425242624943,0.583649429254,0.510509981159,0,1,0,0
2259,0.294843451502,0.963478483128,0.100240404757,0.122793054827,0.146940304614,1,0,0,0
5630,0.756078014897,0.0116578463008,0.432194860944,0.0722541905501,0.0198299902532,0,0,0,0
14531,0.50905450072,0.402219939804,-0.415548487421,0.254793597818,0.283675980936,1,1,0,0
6231,0.490045995219,0.651412769173,0.28336524828,0.431675709492,0.0481117059852,0,0,0,0
7382,0.417005273276,0.469611831366,0.518069355889,0.770133287048,-0.0609425476719,1,0,0,0
10581,0.684695848189,0.90845603085,0.991937402494,0.536042668641,0.318485710021,0,0,0,0
12369,-0.0807068355183,0.681257284539,0.746298186366,0.672184140921,0.237459381844,0,1,0,0
1262,0.384309644365,0.784990812823,0.738252525941,0.604167099107,0.332224109745,0,1,0,0
13505,0.858770372626,0.534640996422,0.0791033035479,0.582887279871,1.00726768631,0,0,0,0
7212,0.755922368376,0.822735564965,0.633630219663,0.108036492754,-0.0594118516206,0,0,0,0
975,0.256496748298,0.225986396327,-0.236292015782,0.547039498304,0.0230394784819,0,1,0,0
10721,0.667717053245,0.796052108237,-0.256240040199,0.50199834972,0.0489598145236,1,0,0,0
5866,0.149712377589,0.747221714781,0.358063874251,0.861128438724,0.11388765807,0,0,0,0
9133,0.801725204105,0.404812380703,-0.291694897256,0.73105874581,0.147160094348,0,0,0,0
6582,-0.281534871163,0.703197898393,0.804210294377,0.668289539773,-0.308724125357,0,0,0,0
2387,0.619854564293,0.845379509553,0.72645139049,0.74319826038,-0.120983545927,0,0,0,0
14591,0.398373020633,0.309467478516,0.0141543476941,0.193968546839,0.122309396619,0,1,0,0
5021,0.394054463145,0.95621386049,0.792523219952,0.656198394184,-0.169712587729,0,0,0,0
7129,0.693088767308,0.416358692483,0.615098947832,0.514994931557,0.430707221545,0,0,0,0
12527,0.342652443284,0.71236771426,0.926728481034,0.551592754189,0.319103605936,0,1,0,0
3882,1.22510532717,0.856816623299,0.784674854897,0.495242848957,0.226208550457,0,0,0,0
6055,-0.102162052287,1.0827213409,0.0853213322713,0.122583887649,-0.039679155654,0,0,0,0
13632,1.0712644498,0.766036335964,-0.0070376830478,0.527707905065,0.0490529790358,0,0,0,0
10669,1.0397236339,0.162698179268,0.623266298614,0.363673619864,0.141074215329,0,0,0,0
3875,0.461636679694,0.682420112998,0.162206622788,-0.0932291629396,0.0872489986891,0,0,0,0
2789,0.693085264507,0.393535464805,-0.159802021533,-0.00376105119145,0.122222434019,0,0,0,0
9136,1.36031639926,0.352703220065,-0.00234868180763,0.603440434066,0.338519689294,1,0,0,0
13330,0.11930448777,-0.115727984612,0.182156959656,-0.0667291596022,0.0154748172499,0,0,0,0
1857,-0.00153658640938,0.611124363187,0.797819961649,0.688308434225,0.339692511733,0,1,0,0
13004,0.670309575125,0.409480551227,0.309265265141,0.262545886179,0.122364434893,0,0,0,0
4108,0.564188969897,0.601126097498,0.0372621972689,0.636731749345,0.171210402315,0,0,0,0
5213,0.286631421605,1.18001727733,0.0915051348337,0.474842654618,0.309455027457,0,0,0,0
8281,0.406380349529,0.323536395535,0.627007238314,0.36058025812,-0.066938327046,0,0,0,0
3255,0.438843380904,-0.388228596927,0.679737105982,0.496719076012,0.320820132434,0,0,0,0
7323,0.227611019797,-0.100464197101,0.153228270403,-0.260311148472,0.319636984781,0,0,0,0
2690,0.453696230318,0.950935379064,-0.0690174054836,0.00449631115867,0.429538884986,0,0,0,0
7389,0.278729016841,0.407566952305,1.04647295311,0.410185413717,0.501753350418,1,0,0,0
4627,0.35219402172,0.696306171354,0.564607785799,0.316771521902,0.251497817012,0,0,0,0
11164,0.955972554299,0.484379879344,-0.179069510064,0.427939533536,0.700682014486,0,0,0,0
1319,0.705866215054,0.330644717395,-0.0713485343363,0.531395492065,0.137139894822,0,1,0,0
11308,0.785700611755,0.337491065091,0.19846750374,0.750123718708,0.0267769717373,0,0,0,0
14821,0.828207001347,0.994580003972,1.18397367993,0.673503427267,0.482181553595,0,1,0,0
5162,0.485127474217,0.427764517285,0.67906274042,0.428025151759,0.29953867491,0,0,0,0
10871,0.783976960196,0.482067463484,0.674010618788,-0.327672431009,0.140403370948,1,0,0,0
10359,0.121229121033,0.670825661215,0.449414869196,0.248237984883,-0.0984382459059,0,0,0,0
1135,-0.0946808721242,0.885669793903,0.783733313741,0.610603568473,0.265483221565,0,1,0,0
4529,0.719277285336,0.454948680957,0.271080064235,0.77033934713,0.189459689918,0,0,0,0
3505,0.556696937989,0.432211882986,0.369451228708,0.783469959771,-0.0528997583253,0,0,0,0
4749,0.43521008269,0.871073486601,0.506629524331,0.324355311139,0.181831121969,0,0,0,0
7086,0.573633682548,0.878860582089,0.248016419544,0.507458614777,0.268373666995,0,0,0,0
9946,0.667448298953,-0.205811114133,0.195434973559,0.144286310954,0.293162334605,0,0,0,0
14803,-0.479588465367,0.804935674975,0.721445711707,0.801927174577,0.0864071365123,0,1,0,0
6336,0.348265590983,0.62698957838,0.250922331132,0.827816696226,0.413850694164,0,0,0,0
10938,1.01051964875,0.977809634573,0.878648806559,0.794537962387,0.0828241214214,0,0,1,0
6982,0.902132150228,0.514900035367,0.773555830766,0.390920242223,0.0768392737645,0,0,0,0
12765,0.0764208880333,0.409551984205,0.577299627083,0.498627757024,-0.216920749967,0,1,0,0
2505,1.10171074606,0.730045821898,0.549024061811,0.444066470056,0.272040108004,1,0,0,0
2904,0.940379727727,-0.310513017648,0.261003513855,0.114692250367,0.189517107045,0,0,0,0
570,0.139547571028,0.113222846634,0.095444743626,-0.0770102199908,0.208746370933,0,1,0,0
1448,0.475108748799,0.235486720282,0.413215180101,0.443176200555,0.102409799072,0,1,0,0
3414,0.0774128965168,0.81584389488,0.37450719338,0.530935331978,0.0575196483925,0,0,0,0
12079,0.0134089052664,0.300490449799,0.101112722666,0.295073812174,0.505815267646,0,1,0,0
11790,0.849389640797,-0.278746585624,-0.0262748690037,-0.0856998943126,0.164293527359,0,0,0,0
9290,0.764908984,-0.277574016982,0.0761883929678,0.687694531653,0.451519272332,0,0,0,0
11914,0.780884414081,1.32244370507,0.329253627328,0.963721223703,-0.186651842185,0,0,0,0
6837,0.442370927562,1.03263703466,-0.0769211704542,0.473729990102,0.246841160372,0,0,0,0
3226,0.534505521435,0.44261759459,0.562454400751,0.148118652647,0.56343306324,0,0,0,0
14615,0.697030153767,0.852906562823,0.30356578104,0.529348508049,0.447179739044,0,1,0,0
4383,0.165449449607,-0.0870607287838,0.566516349457,0.153777823652,0.206795025305,0,0,0,0
9229,0.747526412465,0.629524933102,0.500819244449,0.481533945608,-0.00652522644665,0,0,0,0
7845,-0.0305479635806,0.736530570146,0.850310937558,0.994394006245,0.415760335597,0,0,0,0
3539,0.788363992631,0.620702865217,0.38986188758,0.816713688765,0.110546678066,0,0,0,0
10585,0.789007443407,0.843057284407,0.0450989619699,0.613896156413,0.465714493926,1,0,0,0
13444,0.617600394244,0.774741913697,0.491083668241,0.304342048847,0.102157903927,0,0,0,0
2827,0.755859956943,0.317851767869,0.270651940179,0.743364558849,0.096944872482,0,0,0,0
5780,0.697687207466,0.262098127767,0.11229170446,0.286456762926,-0.0028029321323,0,0,0,0
4996,0.427057455807,0.441206011691,0.354427104347,0.631966361875,0.17351410872,1,0,0,0
1338,0.443355381624,1.26484288959,0.455905346359,0.253494811742,0.073575724013,0,1,0,0
3262,1.41496055449,0.691603007055,0.193262147461,0.501874450707,0.557343508584,0,0,0,0
7876,0.0144821621308,0.555352604432,0.782248633565,0.735911963132,0.421413619631,0,0,0,0
14231,0.101536542262,0.697998048617,1.07262534079,0.730500811452,0.308995103247,0,1,0,0
6838,0.121349856203,-0.251458434844,0.460038930556,0.318081669201,0.460817264364,0,0,0,0
5741,0.354806602493,-0.0217950578375,0.470908969329,0.548317067856,0.178437703163,0,0,0,0
650,-0.285842090366,0.512891552946,-0.121114852216,-0.0711972979329,-0.0337442860255,0,1,0,0
6039,0.127007542845,0.642478100241,0.186668250559,0.319243231576,0.34919649933,1,0,0,0
2258,1.02260425165,0.449646688023,-0.527240312749,0.445450453945,0.382404644615,1,0,0,0
5395,1.33493075472,0.0190766687277,0.234583469509,0.763001499618,0.114181882536,0,0,0,0
13100,0.437516227286,0.417047627489,0.0773401890444,0.308076054117,0.097971523822,1,0,0,0
7082,0.102322246128,0.483795975909,0.123963958957,0.429332791893,0.728121030144,0,0,0,0
13553,0.646990110862,0.776891657087,0.561139712576,0.261394562111,-0.0324869960906,0,0,0,0
3521,0.747143734557,0.607380085331,0.438375079962,0.691944030601,-0.198118323763,0,0,0,0
11258,0.847083980143,0.596581546834,0.167538091128,0.821825767244,1.0566747984,0,0,0,0
4478,0.57880746177,-0.225417979357,0.213584551789,0.374897775681,0.292710007743,0,0,0,0
5660,0.765390193114,0.059556910722,0.0464652056484,1.16356933392,0.159221162734,1,0,0,0
13053,0.729554991128,0.358362306241,0.736611395222,0.637990435885,0.0392356354261,0,0,0,0
67,0.794296613768,1.25050630992,0.410989182848,0.737969972371,0.753720941034,0,1,0,0
14062,0.184659256494,0.649839995413,0.372026964938,0.338619894548,0.167835521386,0,0,0,0
11875,0.342590742885,0.188174192018,1.06863939237,0.388435022703,0.697915154327,0,0,0,0
7609,0.837236414161,0.731260409712,0.267562917923,0.381705320763,0.0664477908321,0,0,0,0
1258,0.979761257843,0.881141746869,0.338604049299,0.559777450668,0.205729191377,0,1,0,0
11962,0.936655003265,0.397849173371,0.358706065037,0.0225141965948,0.568164284765,0,0,0,0
14003,1.54673294603,0.949769221841,0.236278468393,1.03067505719,0.0843059252538,0,0,0,0
991,0.987862711959,1.00725571655,0.480994618432,0.526054273409,0.066631682563,0,1,0,0
3504,1.13901354205,0.491662716362,0.201200190547,0.685335137525,-0.0476346753477,0,0,0,0
8305,0.43287004512,0.953960698709,0.564251083876,0.197632489224,0.123466129311,1,0,0,0
919,1.10618723754,0.422347719379,0.475764115341,0.762449136265,0.415474862487,0,1,0,0
165,-0.399834014509,1.29847720863,1.06623284361,0.800417686558,0.302347345889,0,1,0,0
9876,0.657613022997,0.502631347735,0.187835046707,0.861229847541,0.133045403271,0,0,0,0
12811,0.332582529499,1.01757226749,0.342125483109,0.398140703517,0.119603925137,0,0,0,0
9141,0.693048572172,0.630447418566,0.212434984553,0.510527631364,-0.206266532815,0,0,0,0
4594,-0.116798905986,0.557145886574,0.54505734857,0.597886528336,0.315456756451,0,0,0,0
12147,0.323035898931,0.814492513371,0.811203206717,0.879409971356,0.235522958756,0,1,0,0
2850,1.04207091803,0.7364126541,0.300454271054,0.775595874519,0.160307034769,0,0,0,0
10894,0.704716659006,1.02679324819,-0.0254332990564,-0.0485180472568,0.211062330264,0,0,0,0
14967,0.666959100573,0.140699187208,0.262865227776,0.278084966739,0.423580791282,0,1,0,0
12169,0.471076981867,0.299493733673,0.148063834965,0.442878253519,0.132084418022,0,1,0,0
4460,0.448164680988,0.222949064716,0.8389159925,0.425228154247,0.219974533677,0,0,0,0
11173,0.598180611142,0.182967835946,0.117085093927,0.712922468077,0.320255026385,0,0,0,0
6623,0.612246119,0.5208170229,0.460208893832,0.363587907244,0.154725584233,0,0,0,0
9306,0.638483267356,0.609802560194,0.547299987974,0.0314996089052,0.173430527222,1,0,0,0
12573,0.976060262588,-0.172039689071,-0.17452187191,0.211031629399,-0.0975525466107,0,1,0,0
8490,2.3790931658,0.476792399573,0.310928676239,1.10761745219,0.664770836668,1,0,0,0
9867,0.373311297427,0.705314974422,0.124190631382,0.477864154098,-0.197976104272,0,0,0,0
2735,0.822745971482,0.975007988217,0.381278052407,0.409025565927,0.230573773024,0,0,0,0
5669,1.47665695346,0.829919476963,0.150408392326,0.672719296754,0.0374868462661,0,0,0,0
4988,0.562516518542,0.361296504234,0.621104497729,0.883486870368,-0.0126156104917,0,0,0,0
13501,-0.0142992686344,-0.00856572985498,0.620351975428,-0.0609541539291,0.508913023335,0,0,0,0
2378,0.983006456496,0.398702729698,0.252176758299,0.384151364635,0.0053986168868,0,0,0,0
10401,0.908546868436,0.824190514405,-0.0915689303538,0.321303293686,0.181808202657,1,0,0,0
4172,0.94846933692,0.976989764458,0.509809534443,-0.0625533739607,0.0660102289459,0,0,0,0
8092,1.10267911327,0.926038263668,0.622370036808,0.468096442861,0.0143919736569,0,0,0,0
11984,1.12783566494,0.700328613478,0.423581390651,0.343769233149,0.0674291807658,1,0,0,0
2103,0.0803778591398,0.232630173333,1.29350227453,0.339960127777,0.0112927656809,0,0,0,0
3759,0.0384222953355,0.705764033003,0.625333284036,0.782785605694,-0.0137843654015,1,0,0,0
11678,0.462254626426,0.111254868149,0.368870360862,1.07395036644,0.526191162593,0,0,0,0
1837,0.152057069836,0.712605020945,0.617697962436,0.891380883004,0.39121077268,0,1,0,0
12029,0.313542946272,-0.0573374883894,0.166314986649,0.283280422009,0.2503100835,0,1,0,0
12451,1.32164760999,0.99533817267,0.637808673964,0.705910513206,0.486854166786,0,1,0,0
12227,0.253700718559,0.535457249236,0.078894298243,0.633055452999,0.131809630812,0,1,0,0
5710,0.890977657108,0.0335943886099,0.399730671484,0.445887629376,0.00899296987735,0,0,0,0
8799,1.06076775226,1.00259424,0.830599823489,1.03165875167,0.321904244923,0,0,0,0
4500,0.721843134137,0.626658701274,0.151238479981,0.383477379294,0.203629786514,1,0,1,0
1093,0.927368529486,0.773239844457,0.562192890123,0.75177813918,0.176836673458,0,1,0,0
10393,0.594184694825,0.604135582489,0.184135568468,0.539566940028,-0.0626617399647,0,0,0,0
6718,0.625115307679,0.630148832146,1.02324435711,0.377780019802,0.189735984359,0,0,0,0
11971,0.829476388561,0.800983152597,0.401680168958,0.176092427455,0.10162614967,0,0,0,0
8960,0.954920136083,0.150247406219,0.291443539254,0.309142223448,0.254182508633,0,0,0,0
160,0.057655017763,0.855800335235,1.01552808978,0.631270350408,0.216403578017,0,1,0,0
203,-0.242021021548,0.602738902166,0.896041041134,0.790724659226,0.181461831156,0,1,0,0
6483,0.736481266164,0.191402470465,0.773364995154,0.536866549498,-0.168926081509,0,0,0,0
3940,0.304375277796,0.323110808839,0.565315890318,0.17166444364,0.281386277853,0,0,0,0
14784,0.144511807804,0.421220860135,0.212690753573,0.251526572605,0.0188405730935,0,1,0,0
4933,0.873334256253,0.528236497411,0.398812576148,0.815961553005,0.0941051788928,0,0,0,0
7647,0.112348712514,0.309157931905,0.616165974079,-0.17747522832,-0.0863306832402,1,0,0,0
1230,0.299923773982,0.594062143672,0.332289692277,0.272567157816,0.0998047620513,0,1,0,0
9166,0.558793364208,0.199561551628,0.893544799479,0.829717523708,0.0902469839142,0,0,0,0
3046,0.335502018025,0.64379278776,0.286641340094,0.289970248276,0.23421812193,0,0,0,0
7957,0.199723003233,0.595943026507,0.157526584799,0.121756338396,0.216371835571,0,0,0,0
2915,0.334264828862,-0.0484866873476,0.0862758542847,0.284047441075,0.450407437302,0,0,0,0
13849,1.04432767845,0.562264904537,0.581897979082,-0.00787061039792,1.01024220816,0,0,0,0
4251,0.950409073838,0.45966904111,0.389958507615,0.272983553171,0.299757955794,0,0,0,0
6111,0.190151792349,0.0266745215385,-0.0353417332831,0.78207367031,-0.0656767690423,0,0,0,0
6204,0.411412680282,0.503658735187,0.279951920249,0.656272732099,0.275789930885,0,0,0,0
2725,0.109169626011,0.54838717568,-0.0283069317549,0.273581931162,0.547914586579,0,0,0,0
4290,1.30332567401,0.68955697382,-0.127461278504,0.694619241005,0.0490454110185,0,0,0,0
4334,0.663145821405,1.18559901584,0.368812880549,0.328551949666,0.208878449483,0,0,0,0
383,0.178953918865,0.216258895325,-0.0812895735955,0.261620058489,0.0713106427259,0,1,0,0
7485,0.040427766092,0.125137990372,0.186876296363,-0.0807987704355,0.000793922531702,0,0,0,0
4886,0.812484145041,0.347910440127,0.788385161689,0.597289259453,-0.0143127966515,0,0,0,0
857,0.390890867436,0.916134397951,0.634098899554,1.61865001131,0.233402609157,0,1,0,0
370,0.342292385141,-0.0219523072328,0.238293738127,0.109542655918,0.264283645156,0,1,0,0
6539,0.30193332949,0.556430166232,0.46290002928,0.125621877474,0.416944686929,0,0,0,0
2561,1.07192550124,0.74021973336,0.657118314191,0.401264956723,0.15959619496,0,0,0,0
3801,0.387317697828,0.139890214192,-0.194061149632,0.194286515912,0.107809591757,1,0,0,0
5455,0.558799579362,0.900606444623,-0.642845719928,0.349666303818,0.128533472847,1,0,0,0
